scenario_id,origin,destination,value_usd,is_hazmat,is_temp_control,expected_transit_days,iot_alert_count,recent_delay_events,lane_risk_index,border_crossing_count,carrier_incident_rate_90d,carrier_tenure_days,risk_score,risk_band
1367,US,MX,10000,False,False,6,3,1,0.8,1,0.08,400,100,HIGH
1368,US,MX,10000,False,False,6,3,1,0.8,1,0.08,1200,100,HIGH
1369,US,MX,10000,False,False,6,3,1,0.8,2,0.0,90,93,HIGH
1370,US,MX,10000,False,False,6,3,1,0.8,2,0.0,400,83,HIGH
1371,US,MX,10000,False,False,6,3,1,0.8,2,0.0,1200,83,HIGH
1372,US,MX,10000,False,False,6,3,1,0.8,2,0.02,90,93,HIGH
1373,US,MX,10000,False,False,6,3,1,0.8,2,0.02,400,93,HIGH
1374,US,MX,10000,False,False,6,3,1,0.8,2,0.02,1200,93,HIGH
1375,US,MX,10000,False,False,6,3,1,0.8,2,0.08,90,100,HIGH
1376,US,MX,10000,False,False,6,3,1,0.8,2,0.08,400,100,HIGH
1377,US,MX,10000,False,False,6,3,1,0.8,2,0.08,1200,100,HIGH
1378,US,US,10000,False,False,6,3,3,0.1,0,0.0,90,51,MEDIUM
1379,US,US,10000,False,False,6,3,3,0.1,0,0.0,400,41,MEDIUM
1380,US,US,10000,False,False,6,3,3,0.1,0,0.0,1200,41,MEDIUM
1381,US,US,10000,False,False,6,3,3,0.1,0,0.02,90,51,MEDIUM
1382,US,US,10000,False,False,6,3,3,0.1,0,0.02,400,51,MEDIUM
1383,US,US,10000,False,False,6,3,3,0.1,0,0.02,1200,51,MEDIUM
1384,US,US,10000,False,False,6,3,3,0.1,0,0.08,90,71,HIGH
1385,US,US,10000,False,False,6,3,3,0.1,0,0.08,400,71,HIGH
1386,US,US,10000,False,False,6,3,3,0.1,0,0.08,1200,71,HIGH
1387,US,MX,10000,False,False,6,3,3,0.1,1,0.0,90,56,MEDIUM
1388,US,MX,10000,False,False,6,3,3,0.1,1,0.0,400,46,MEDIUM
1389,US,MX,10000,False,False,6,3,3,0.1,1,0.0,1200,46,MEDIUM
1390,US,MX,10000,False,False,6,3,3,0.1,1,0.02,90,56,MEDIUM
1391,US,MX,10000,False,False,6,3,3,0.1,1,0.02,400,56,MEDIUM
1392,US,MX,10000,False,False,6,3,3,0.1,1,0.02,1200,56,MEDIUM
1393,US,MX,10000,False,False,6,3,3,0.1,1,0.08,90,76,HIGH
1394,US,MX,10000,False,False,6,3,3,0.1,1,0.08,400,76,HIGH
1395,US,MX,10000,False,False,6,3,3,0.1,1,0.08,1200,76,HIGH
1396,US,MX,10000,False,False,6,3,3,0.1,2,0.0,90,61,MEDIUM
1397,US,MX,10000,False,False,6,3,3,0.1,2,0.0,400,51,MEDIUM
1398,US,MX,10000,False,False,6,3,3,0.1,2,0.0,1200,51,MEDIUM
1399,US,MX,10000,False,False,6,3,3,0.1,2,0.02,90,61,MEDIUM
1400,US,MX,10000,False,False,6,3,3,0.1,2,0.02,400,61,MEDIUM
1401,US,MX,10000,False,False,6,3,3,0.1,2,0.02,1200,61,MEDIUM
1402,US,MX,10000,False,False,6,3,3,0.1,2,0.08,90,81,HIGH
1403,US,MX,10000,False,False,6,3,3,0.1,2,0.08,400,81,HIGH
1404,US,MX,10000,False,False,6,3,3,0.1,2,0.08,1200,81,HIGH
1405,US,US,10000,False,False,6,3,3,0.4,0,0.0,90,69,MEDIUM
1406,US,US,10000,False,False,6,3,3,0.4,0,0.0,400,59,MEDIUM
1407,US,US,10000,False,False,6,3,3,0.4,0,0.0,1200,59,MEDIUM
1408,US,US,10000,False,False,6,3,3,0.4,0,0.02,90,69,MEDIUM
1409,US,US,10000,False,False,6,3,3,0.4,0,0.02,400,69,MEDIUM
1410,US,US,10000,False,False,6,3,3,0.4,0,0.02,1200,69,MEDIUM
1411,US,US,10000,False,False,6,3,3,0.4,0,0.08,90,89,HIGH
1412,US,US,10000,False,False,6,3,3,0.4,0,0.08,400,89,HIGH
1413,US,US,10000,False,False,6,3,3,0.4,0,0.08,1200,89,HIGH
1414,US,MX,10000,False,False,6,3,3,0.4,1,0.0,90,74,HIGH
1415,US,MX,10000,False,False,6,3,3,0.4,1,0.0,400,64,MEDIUM
1416,US,MX,10000,False,False,6,3,3,0.4,1,0.0,1200,64,MEDIUM
1417,US,MX,10000,False,False,6,3,3,0.4,1,0.02,90,74,HIGH
1418,US,MX,10000,False,False,6,3,3,0.4,1,0.02,400,74,HIGH
1419,US,MX,10000,False,False,6,3,3,0.4,1,0.02,1200,74,HIGH
1420,US,MX,10000,False,False,6,3,3,0.4,1,0.08,90,94,HIGH
1421,US,MX,10000,False,False,6,3,3,0.4,1,0.08,400,94,HIGH
1422,US,MX,10000,False,False,6,3,3,0.4,1,0.08,1200,94,HIGH
1423,US,MX,10000,False,False,6,3,3,0.4,2,0.0,90,79,HIGH
1424,US,MX,10000,False,False,6,3,3,0.4,2,0.0,400,69,MEDIUM
1425,US,MX,10000,False,False,6,3,3,0.4,2,0.0,1200,69,MEDIUM
1426,US,MX,10000,False,False,6,3,3,0.4,2,0.02,90,79,HIGH
1427,US,MX,10000,False,False,6,3,3,0.4,2,0.02,400,79,HIGH
1428,US,MX,10000,False,False,6,3,3,0.4,2,0.02,1200,79,HIGH
1429,US,MX,10000,False,False,6,3,3,0.4,2,0.08,90,99,HIGH
1430,US,MX,10000,False,False,6,3,3,0.4,2,0.08,400,99,HIGH
1431,US,MX,10000,False,False,6,3,3,0.4,2,0.08,1200,99,HIGH
1432,US,US,10000,False,False,6,3,3,0.8,0,0.0,90,93,HIGH
1433,US,US,10000,False,False,6,3,3,0.8,0,0.0,400,83,HIGH
1434,US,US,10000,False,False,6,3,3,0.8,0,0.0,1200,83,HIGH
1435,US,US,10000,False,False,6,3,3,0.8,0,0.02,90,93,HIGH
1436,US,US,10000,False,False,6,3,3,0.8,0,0.02,400,93,HIGH
1437,US,US,10000,False,False,6,3,3,0.8,0,0.02,1200,93,HIGH
1438,US,US,10000,False,False,6,3,3,0.8,0,0.08,90,100,HIGH
1439,US,US,10000,False,False,6,3,3,0.8,0,0.08,400,100,HIGH
1440,US,US,10000,False,False,6,3,3,0.8,0,0.08,1200,100,HIGH
1441,US,MX,10000,False,False,6,3,3,0.8,1,0.0,90,98,HIGH
1442,US,MX,10000,False,False,6,3,3,0.8,1,0.0,400,88,HIGH
1443,US,MX,10000,False,False,6,3,3,0.8,1,0.0,1200,88,HIGH
1444,US,MX,10000,False,False,6,3,3,0.8,1,0.02,90,98,HIGH
1445,US,MX,10000,False,False,6,3,3,0.8,1,0.02,400,98,HIGH
1446,US,MX,10000,False,False,6,3,3,0.8,1,0.02,1200,98,HIGH
1447,US,MX,10000,False,False,6,3,3,0.8,1,0.08,90,100,HIGH
1448,US,MX,10000,False,False,6,3,3,0.8,1,0.08,400,100,HIGH
1449,US,MX,10000,False,False,6,3,3,0.8,1,0.08,1200,100,HIGH
1450,US,MX,10000,False,False,6,3,3,0.8,2,0.0,90,100,HIGH
1451,US,MX,10000,False,False,6,3,3,0.8,2,0.0,400,93,HIGH
1452,US,MX,10000,False,False,6,3,3,0.8,2,0.0,1200,93,HIGH
1453,US,MX,10000,False,False,6,3,3,0.8,2,0.02,90,100,HIGH
1454,US,MX,10000,False,False,6,3,3,0.8,2,0.02,400,100,HIGH
1455,US,MX,10000,False,False,6,3,3,0.8,2,0.02,1200,100,HIGH
1456,US,MX,10000,False,False,6,3,3,0.8,2,0.08,90,100,HIGH
1457,US,MX,10000,False,False,6,3,3,0.8,2,0.08,400,100,HIGH
1458,US,MX,10000,False,False,6,3,3,0.8,2,0.08,1200,100,HIGH
1459,US,US,10000,False,False,12,0,0,0.1,0,0.0,90,11,LOW
1460,US,US,10000,False,False,12,0,0,0.1,0,0.0,400,1,LOW
1461,US,US,10000,False,False,12,0,0,0.1,0,0.0,1200,1,LOW
1462,US,US,10000,False,False,12,0,0,0.1,0,0.02,90,11,LOW
1463,US,US,10000,False,False,12,0,0,0.1,0,0.02,400,11,LOW
1464,US,US,10000,False,False,12,0,0,0.1,0,0.02,1200,11,LOW
1465,US,US,10000,False,False,12,0,0,0.1,0,0.08,90,31,LOW
1466,US,US,10000,False,False,12,0,0,0.1,0,0.08,400,31,LOW
1467,US,US,10000,False,False,12,0,0,0.1,0,0.08,1200,31,LOW
1468,US,MX,10000,False,False,12,0,0,0.1,1,0.0,90,16,LOW
1469,US,MX,10000,False,False,12,0,0,0.1,1,0.0,400,6,LOW
1470,US,MX,10000,False,False,12,0,0,0.1,1,0.0,1200,6,LOW
1471,US,MX,10000,False,False,12,0,0,0.1,1,0.02,90,16,LOW
1472,US,MX,10000,False,False,12,0,0,0.1,1,0.02,400,16,LOW
1473,US,MX,10000,False,False,12,0,0,0.1,1,0.02,1200,16,LOW
1474,US,MX,10000,False,False,12,0,0,0.1,1,0.08,90,36,LOW
1475,US,MX,10000,False,False,12,0,0,0.1,1,0.08,400,36,LOW
1476,US,MX,10000,False,False,12,0,0,0.1,1,0.08,1200,36,LOW
1477,US,MX,10000,False,False,12,0,0,0.1,2,0.0,90,21,LOW
1478,US,MX,10000,False,False,12,0,0,0.1,2,0.0,400,11,LOW
1479,US,MX,10000,False,False,12,0,0,0.1,2,0.0,1200,11,LOW
1480,US,MX,10000,False,False,12,0,0,0.1,2,0.02,90,21,LOW
1481,US,MX,10000,False,False,12,0,0,0.1,2,0.02,400,21,LOW
1482,US,MX,10000,False,False,12,0,0,0.1,2,0.02,1200,21,LOW
1483,US,MX,10000,False,False,12,0,0,0.1,2,0.08,90,41,MEDIUM
1484,US,MX,10000,False,False,12,0,0,0.1,2,0.08,400,41,MEDIUM
1485,US,MX,10000,False,False,12,0,0,0.1,2,0.08,1200,41,MEDIUM
1486,US,US,10000,False,False,12,0,0,0.4,0,0.0,90,29,LOW
1487,US,US,10000,False,False,12,0,0,0.4,0,0.0,400,19,LOW
1488,US,US,10000,False,False,12,0,0,0.4,0,0.0,1200,19,LOW
1489,US,US,10000,False,False,12,0,0,0.4,0,0.02,90,29,LOW
1490,US,US,10000,False,False,12,0,0,0.4,0,0.02,400,29,LOW
1491,US,US,10000,False,False,12,0,0,0.4,0,0.02,1200,29,LOW
1492,US,US,10000,False,False,12,0,0,0.4,0,0.08,90,49,MEDIUM
1493,US,US,10000,False,False,12,0,0,0.4,0,0.08,400,49,MEDIUM
1494,US,US,10000,False,False,12,0,0,0.4,0,0.08,1200,49,MEDIUM
1495,US,MX,10000,False,False,12,0,0,0.4,1,0.0,90,34,LOW
1496,US,MX,10000,False,False,12,0,0,0.4,1,0.0,400,24,LOW
1497,US,MX,10000,False,False,12,0,0,0.4,1,0.0,1200,24,LOW
1498,US,MX,10000,False,False,12,0,0,0.4,1,0.02,90,34,LOW
1499,US,MX,10000,False,False,12,0,0,0.4,1,0.02,400,34,LOW
1500,US,MX,10000,False,False,12,0,0,0.4,1,0.02,1200,34,LOW
1501,US,MX,10000,False,False,12,0,0,0.4,1,0.08,90,54,MEDIUM
1502,US,MX,10000,False,False,12,0,0,0.4,1,0.08,400,54,MEDIUM
1503,US,MX,10000,False,False,12,0,0,0.4,1,0.08,1200,54,MEDIUM
1504,US,MX,10000,False,False,12,0,0,0.4,2,0.0,90,39,LOW
1505,US,MX,10000,False,False,12,0,0,0.4,2,0.0,400,29,LOW
1506,US,MX,10000,False,False,12,0,0,0.4,2,0.0,1200,29,LOW
1507,US,MX,10000,False,False,12,0,0,0.4,2,0.02,90,39,LOW
1508,US,MX,10000,False,False,12,0,0,0.4,2,0.02,400,39,LOW
1509,US,MX,10000,False,False,12,0,0,0.4,2,0.02,1200,39,LOW
1510,US,MX,10000,False,False,12,0,0,0.4,2,0.08,90,59,MEDIUM
1511,US,MX,10000,False,False,12,0,0,0.4,2,0.08,400,59,MEDIUM
1512,US,MX,10000,False,False,12,0,0,0.4,2,0.08,1200,59,MEDIUM
1513,US,US,10000,False,False,12,0,0,0.8,0,0.0,90,53,MEDIUM
1514,US,US,10000,False,False,12,0,0,0.8,0,0.0,400,43,MEDIUM
1515,US,US,10000,False,False,12,0,0,0.8,0,0.0,1200,43,MEDIUM
1516,US,US,10000,False,False,12,0,0,0.8,0,0.02,90,53,MEDIUM
1517,US,US,10000,False,False,12,0,0,0.8,0,0.02,400,53,MEDIUM
1518,US,US,10000,False,False,12,0,0,0.8,0,0.02,1200,53,MEDIUM
1519,US,US,10000,False,False,12,0,0,0.8,0,0.08,90,73,HIGH
1520,US,US,10000,False,False,12,0,0,0.8,0,0.08,400,73,HIGH
1521,US,US,10000,False,False,12,0,0,0.8,0,0.08,1200,73,HIGH
1522,US,MX,10000,False,False,12,0,0,0.8,1,0.0,90,58,MEDIUM
1523,US,MX,10000,False,False,12,0,0,0.8,1,0.0,400,48,MEDIUM
1524,US,MX,10000,False,False,12,0,0,0.8,1,0.0,1200,48,MEDIUM
1525,US,MX,10000,False,False,12,0,0,0.8,1,0.02,90,58,MEDIUM
1526,US,MX,10000,False,False,12,0,0,0.8,1,0.02,400,58,MEDIUM
1527,US,MX,10000,False,False,12,0,0,0.8,1,0.02,1200,58,MEDIUM
1528,US,MX,10000,False,False,12,0,0,0.8,1,0.08,90,78,HIGH
1529,US,MX,10000,False,False,12,0,0,0.8,1,0.08,400,78,HIGH
1530,US,MX,10000,False,False,12,0,0,0.8,1,0.08,1200,78,HIGH
1531,US,MX,10000,False,False,12,0,0,0.8,2,0.0,90,63,MEDIUM
1532,US,MX,10000,False,False,12,0,0,0.8,2,0.0,400,53,MEDIUM
1533,US,MX,10000,False,False,12,0,0,0.8,2,0.0,1200,53,MEDIUM
1534,US,MX,10000,False,False,12,0,0,0.8,2,0.02,90,63,MEDIUM
1535,US,MX,10000,False,False,12,0,0,0.8,2,0.02,400,63,MEDIUM
1536,US,MX,10000,False,False,12,0,0,0.8,2,0.02,1200,63,MEDIUM
1537,US,MX,10000,False,False,12,0,0,0.8,2,0.08,90,83,HIGH
1538,US,MX,10000,False,False,12,0,0,0.8,2,0.08,400,83,HIGH
1539,US,MX,10000,False,False,12,0,0,0.8,2,0.08,1200,83,HIGH
1540,US,US,10000,False,False,12,0,1,0.1,0,0.0,90,16,LOW
1541,US,US,10000,False,False,12,0,1,0.1,0,0.0,400,6,LOW
1542,US,US,10000,False,False,12,0,1,0.1,0,0.0,1200,6,LOW
1543,US,US,10000,False,False,12,0,1,0.1,0,0.02,90,16,LOW
1544,US,US,10000,False,False,12,0,1,0.1,0,0.02,400,16,LOW
1545,US,US,10000,False,False,12,0,1,0.1,0,0.02,1200,16,LOW
1546,US,US,10000,False,False,12,0,1,0.1,0,0.08,90,36,LOW
1547,US,US,10000,False,False,12,0,1,0.1,0,0.08,400,36,LOW
1548,US,US,10000,False,False,12,0,1,0.1,0,0.08,1200,36,LOW
1549,US,MX,10000,False,False,12,0,1,0.1,1,0.0,90,21,LOW
1550,US,MX,10000,False,False,12,0,1,0.1,1,0.0,400,11,LOW
1551,US,MX,10000,False,False,12,0,1,0.1,1,0.0,1200,11,LOW
1552,US,MX,10000,False,False,12,0,1,0.1,1,0.02,90,21,LOW
1553,US,MX,10000,False,False,12,0,1,0.1,1,0.02,400,21,LOW
1554,US,MX,10000,False,False,12,0,1,0.1,1,0.02,1200,21,LOW
1555,US,MX,10000,False,False,12,0,1,0.1,1,0.08,90,41,MEDIUM
1556,US,MX,10000,False,False,12,0,1,0.1,1,0.08,400,41,MEDIUM
1557,US,MX,10000,False,False,12,0,1,0.1,1,0.08,1200,41,MEDIUM
1558,US,MX,10000,False,False,12,0,1,0.1,2,0.0,90,26,LOW
1559,US,MX,10000,False,False,12,0,1,0.1,2,0.0,400,16,LOW
1560,US,MX,10000,False,False,12,0,1,0.1,2,0.0,1200,16,LOW
1561,US,MX,10000,False,False,12,0,1,0.1,2,0.02,90,26,LOW
1562,US,MX,10000,False,False,12,0,1,0.1,2,0.02,400,26,LOW
1563,US,MX,10000,False,False,12,0,1,0.1,2,0.02,1200,26,LOW
1564,US,MX,10000,False,False,12,0,1,0.1,2,0.08,90,46,MEDIUM
1565,US,MX,10000,False,False,12,0,1,0.1,2,0.08,400,46,MEDIUM
1566,US,MX,10000,False,False,12,0,1,0.1,2,0.08,1200,46,MEDIUM
1567,US,US,10000,False,False,12,0,1,0.4,0,0.0,90,34,LOW
1568,US,US,10000,False,False,12,0,1,0.4,0,0.0,400,24,LOW
1569,US,US,10000,False,False,12,0,1,0.4,0,0.0,1200,24,LOW
1570,US,US,10000,False,False,12,0,1,0.4,0,0.02,90,34,LOW
1571,US,US,10000,False,False,12,0,1,0.4,0,0.02,400,34,LOW
1572,US,US,10000,False,False,12,0,1,0.4,0,0.02,1200,34,LOW
1573,US,US,10000,False,False,12,0,1,0.4,0,0.08,90,54,MEDIUM
1574,US,US,10000,False,False,12,0,1,0.4,0,0.08,400,54,MEDIUM
1575,US,US,10000,False,False,12,0,1,0.4,0,0.08,1200,54,MEDIUM
1576,US,MX,10000,False,False,12,0,1,0.4,1,0.0,90,39,LOW
1577,US,MX,10000,False,False,12,0,1,0.4,1,0.0,400,29,LOW
1578,US,MX,10000,False,False,12,0,1,0.4,1,0.0,1200,29,LOW
1579,US,MX,10000,False,False,12,0,1,0.4,1,0.02,90,39,LOW
1580,US,MX,10000,False,False,12,0,1,0.4,1,0.02,400,39,LOW
1581,US,MX,10000,False,False,12,0,1,0.4,1,0.02,1200,39,LOW
1582,US,MX,10000,False,False,12,0,1,0.4,1,0.08,90,59,MEDIUM
1583,US,MX,10000,False,False,12,0,1,0.4,1,0.08,400,59,MEDIUM
1584,US,MX,10000,False,False,12,0,1,0.4,1,0.08,1200,59,MEDIUM
1585,US,MX,10000,False,False,12,0,1,0.4,2,0.0,90,44,MEDIUM
1586,US,MX,10000,False,False,12,0,1,0.4,2,0.0,400,34,LOW
1587,US,MX,10000,False,False,12,0,1,0.4,2,0.0,1200,34,LOW
1588,US,MX,10000,False,False,12,0,1,0.4,2,0.02,90,44,MEDIUM
1589,US,MX,10000,False,False,12,0,1,0.4,2,0.02,400,44,MEDIUM
1590,US,MX,10000,False,False,12,0,1,0.4,2,0.02,1200,44,MEDIUM
1591,US,MX,10000,False,False,12,0,1,0.4,2,0.08,90,64,MEDIUM
1592,US,MX,10000,False,False,12,0,1,0.4,2,0.08,400,64,MEDIUM
1593,US,MX,10000,False,False,12,0,1,0.4,2,0.08,1200,64,MEDIUM
1594,US,US,10000,False,False,12,0,1,0.8,0,0.0,90,58,MEDIUM
1595,US,US,10000,False,False,12,0,1,0.8,0,0.0,400,48,MEDIUM
1596,US,US,10000,False,False,12,0,1,0.8,0,0.0,1200,48,MEDIUM
1597,US,US,10000,False,False,12,0,1,0.8,0,0.02,90,58,MEDIUM
1598,US,US,10000,False,False,12,0,1,0.8,0,0.02,400,58,MEDIUM
1599,US,US,10000,False,False,12,0,1,0.8,0,0.02,1200,58,MEDIUM
1600,US,US,10000,False,False,12,0,1,0.8,0,0.08,90,78,HIGH
1601,US,US,10000,False,False,12,0,1,0.8,0,0.08,400,78,HIGH
1602,US,US,10000,False,False,12,0,1,0.8,0,0.08,1200,78,HIGH
1603,US,MX,10000,False,False,12,0,1,0.8,1,0.0,90,63,MEDIUM
1604,US,MX,10000,False,False,12,0,1,0.8,1,0.0,400,53,MEDIUM
1605,US,MX,10000,False,False,12,0,1,0.8,1,0.0,1200,53,MEDIUM
1606,US,MX,10000,False,False,12,0,1,0.8,1,0.02,90,63,MEDIUM
1607,US,MX,10000,False,False,12,0,1,0.8,1,0.02,400,63,MEDIUM
1608,US,MX,10000,False,False,12,0,1,0.8,1,0.02,1200,63,MEDIUM
1609,US,MX,10000,False,False,12,0,1,0.8,1,0.08,90,83,HIGH
1610,US,MX,10000,False,False,12,0,1,0.8,1,0.08,400,83,HIGH
1611,US,MX,10000,False,False,12,0,1,0.8,1,0.08,1200,83,HIGH
1612,US,MX,10000,False,False,12,0,1,0.8,2,0.0,90,68,MEDIUM
1613,US,MX,10000,False,False,12,0,1,0.8,2,0.0,400,58,MEDIUM
1614,US,MX,10000,False,False,12,0,1,0.8,2,0.0,1200,58,MEDIUM
1615,US,MX,10000,False,False,12,0,1,0.8,2,0.02,90,68,MEDIUM
1616,US,MX,10000,False,False,12,0,1,0.8,2,0.02,400,68,MEDIUM
1617,US,MX,10000,False,False,12,0,1,0.8,2,0.02,1200,68,MEDIUM
1618,US,MX,10000,False,False,12,0,1,0.8,2,0.08,90,88,HIGH
1619,US,MX,10000,False,False,12,0,1,0.8,2,0.08,400,88,HIGH
1620,US,MX,10000,False,False,12,0,1,0.8,2,0.08,1200,88,HIGH
1621,US,US,10000,False,False,12,0,3,0.1,0,0.0,90,26,LOW
1622,US,US,10000,False,False,12,0,3,0.1,0,0.0,400,16,LOW
1623,US,US,10000,False,False,12,0,3,0.1,0,0.0,1200,16,LOW
1624,US,US,10000,False,False,12,0,3,0.1,0,0.02,90,26,LOW
1625,US,US,10000,False,False,12,0,3,0.1,0,0.02,400,26,LOW
1626,US,US,10000,False,False,12,0,3,0.1,0,0.02,1200,26,LOW
1627,US,US,10000,False,False,12,0,3,0.1,0,0.08,90,46,MEDIUM
1628,US,US,10000,False,False,12,0,3,0.1,0,0.08,400,46,MEDIUM
1629,US,US,10000,False,False,12,0,3,0.1,0,0.08,1200,46,MEDIUM
1630,US,MX,10000,False,False,12,0,3,0.1,1,0.0,90,31,LOW
1631,US,MX,10000,False,False,12,0,3,0.1,1,0.0,400,21,LOW
1632,US,MX,10000,False,False,12,0,3,0.1,1,0.0,1200,21,LOW
1633,US,MX,10000,False,False,12,0,3,0.1,1,0.02,90,31,LOW
1634,US,MX,10000,False,False,12,0,3,0.1,1,0.02,400,31,LOW
1635,US,MX,10000,False,False,12,0,3,0.1,1,0.02,1200,31,LOW
1636,US,MX,10000,False,False,12,0,3,0.1,1,0.08,90,51,MEDIUM
1637,US,MX,10000,False,False,12,0,3,0.1,1,0.08,400,51,MEDIUM
1638,US,MX,10000,False,False,12,0,3,0.1,1,0.08,1200,51,MEDIUM
1639,US,MX,10000,False,False,12,0,3,0.1,2,0.0,90,36,LOW
1640,US,MX,10000,False,False,12,0,3,0.1,2,0.0,400,26,LOW
1641,US,MX,10000,False,False,12,0,3,0.1,2,0.0,1200,26,LOW
1642,US,MX,10000,False,False,12,0,3,0.1,2,0.02,90,36,LOW
1643,US,MX,10000,False,False,12,0,3,0.1,2,0.02,400,36,LOW
1644,US,MX,10000,False,False,12,0,3,0.1,2,0.02,1200,36,LOW
1645,US,MX,10000,False,False,12,0,3,0.1,2,0.08,90,56,MEDIUM
1646,US,MX,10000,False,False,12,0,3,0.1,2,0.08,400,56,MEDIUM
1647,US,MX,10000,False,False,12,0,3,0.1,2,0.08,1200,56,MEDIUM
1648,US,US,10000,False,False,12,0,3,0.4,0,0.0,90,44,MEDIUM
1649,US,US,10000,False,False,12,0,3,0.4,0,0.0,400,34,LOW
1650,US,US,10000,False,False,12,0,3,0.4,0,0.0,1200,34,LOW
1651,US,US,10000,False,False,12,0,3,0.4,0,0.02,90,44,MEDIUM
1652,US,US,10000,False,False,12,0,3,0.4,0,0.02,400,44,MEDIUM
1653,US,US,10000,False,False,12,0,3,0.4,0,0.02,1200,44,MEDIUM
1654,US,US,10000,False,False,12,0,3,0.4,0,0.08,90,64,MEDIUM
1655,US,US,10000,False,False,12,0,3,0.4,0,0.08,400,64,MEDIUM
1656,US,US,10000,False,False,12,0,3,0.4,0,0.08,1200,64,MEDIUM
1657,US,MX,10000,False,False,12,0,3,0.4,1,0.0,90,49,MEDIUM
1658,US,MX,10000,False,False,12,0,3,0.4,1,0.0,400,39,LOW
1659,US,MX,10000,False,False,12,0,3,0.4,1,0.0,1200,39,LOW
1660,US,MX,10000,False,False,12,0,3,0.4,1,0.02,90,49,MEDIUM
1661,US,MX,10000,False,False,12,0,3,0.4,1,0.02,400,49,MEDIUM
1662,US,MX,10000,False,False,12,0,3,0.4,1,0.02,1200,49,MEDIUM
1663,US,MX,10000,False,False,12,0,3,0.4,1,0.08,90,69,MEDIUM
1664,US,MX,10000,False,False,12,0,3,0.4,1,0.08,400,69,MEDIUM
1665,US,MX,10000,False,False,12,0,3,0.4,1,0.08,1200,69,MEDIUM
1666,US,MX,10000,False,False,12,0,3,0.4,2,0.0,90,54,MEDIUM
1667,US,MX,10000,False,False,12,0,3,0.4,2,0.0,400,44,MEDIUM
1668,US,MX,10000,False,False,12,0,3,0.4,2,0.0,1200,44,MEDIUM
1669,US,MX,10000,False,False,12,0,3,0.4,2,0.02,90,54,MEDIUM
1670,US,MX,10000,False,False,12,0,3,0.4,2,0.02,400,54,MEDIUM
1671,US,MX,10000,False,False,12,0,3,0.4,2,0.02,1200,54,MEDIUM
1672,US,MX,10000,False,False,12,0,3,0.4,2,0.08,90,74,HIGH
1673,US,MX,10000,False,False,12,0,3,0.4,2,0.08,400,74,HIGH
1674,US,MX,10000,False,False,12,0,3,0.4,2,0.08,1200,74,HIGH
1675,US,US,10000,False,False,12,0,3,0.8,0,0.0,90,68,MEDIUM
1676,US,US,10000,False,False,12,0,3,0.8,0,0.0,400,58,MEDIUM
1677,US,US,10000,False,False,12,0,3,0.8,0,0.0,1200,58,MEDIUM
1678,US,US,10000,False,False,12,0,3,0.8,0,0.02,90,68,MEDIUM
1679,US,US,10000,False,False,12,0,3,0.8,0,0.02,400,68,MEDIUM
1680,US,US,10000,False,False,12,0,3,0.8,0,0.02,1200,68,MEDIUM
1681,US,US,10000,False,False,12,0,3,0.8,0,0.08,90,88,HIGH
1682,US,US,10000,False,False,12,0,3,0.8,0,0.08,400,88,HIGH
1683,US,US,10000,False,False,12,0,3,0.8,0,0.08,1200,88,HIGH
1684,US,MX,10000,False,False,12,0,3,0.8,1,0.0,90,73,HIGH
1685,US,MX,10000,False,False,12,0,3,0.8,1,0.0,400,63,MEDIUM
1686,US,MX,10000,False,False,12,0,3,0.8,1,0.0,1200,63,MEDIUM
1687,US,MX,10000,False,False,12,0,3,0.8,1,0.02,90,73,HIGH
1688,US,MX,10000,False,False,12,0,3,0.8,1,0.02,400,73,HIGH
1689,US,MX,10000,False,False,12,0,3,0.8,1,0.02,1200,73,HIGH
1690,US,MX,10000,False,False,12,0,3,0.8,1,0.08,90,93,HIGH
1691,US,MX,10000,False,False,12,0,3,0.8,1,0.08,400,93,HIGH
1692,US,MX,10000,False,False,12,0,3,0.8,1,0.08,1200,93,HIGH
1693,US,MX,10000,False,False,12,0,3,0.8,2,0.0,90,78,HIGH
1694,US,MX,10000,False,False,12,0,3,0.8,2,0.0,400,68,MEDIUM
1695,US,MX,10000,False,False,12,0,3,0.8,2,0.0,1200,68,MEDIUM
1696,US,MX,10000,False,False,12,0,3,0.8,2,0.02,90,78,HIGH
1697,US,MX,10000,False,False,12,0,3,0.8,2,0.02,400,78,HIGH
1698,US,MX,10000,False,False,12,0,3,0.8,2,0.02,1200,78,HIGH
1699,US,MX,10000,False,False,12,0,3,0.8,2,0.08,90,98,HIGH
1700,US,MX,10000,False,False,12,0,3,0.8,2,0.08,400,98,HIGH
1701,US,MX,10000,False,False,12,0,3,0.8,2,0.08,1200,98,HIGH
1702,US,US,10000,False,False,12,1,0,0.1,0,0.0,90,21,LOW
1703,US,US,10000,False,False,12,1,0,0.1,0,0.0,400,11,LOW
1704,US,US,10000,False,False,12,1,0,0.1,0,0.0,1200,11,LOW
1705,US,US,10000,False,False,12,1,0,0.1,0,0.02,90,21,LOW
1706,US,US,10000,False,False,12,1,0,0.1,0,0.02,400,21,LOW
1707,US,US,10000,False,False,12,1,0,0.1,0,0.02,1200,21,LOW
1708,US,US,10000,False,False,12,1,0,0.1,0,0.08,90,41,MEDIUM
1709,US,US,10000,False,False,12,1,0,0.1,0,0.08,400,41,MEDIUM
